Th_learned,domain,events,peel,score_mean,score_median,score_q10,score_q90,stage,status,score_margin_mean,score_margin_q10,score_margin_median,score_margin_q90,supported
8.0,denoised,163,42,8.701117515563965,8.554015159606934,8.121718406677246,9.373973846435549,duplicate_removal,tp,0.7011175155639648,0.1217184066772461,0.5540151596069336,1.3739738464355487,True
8.0,denoised,150,43,8.683905601501465,8.521239280700684,8.126104354858398,9.393935203552246,duplicate_removal,tp,0.6839056015014648,0.12610435485839844,0.5212392807006836,1.393935203552246,True
8.0,denoised,164,44,8.701831817626953,8.490668296813965,8.089945793151855,9.631799697875977,duplicate_removal,tp,0.7018318176269531,0.08994579315185547,0.49066829681396484,1.6317996978759766,True
8.0,denoised,142,45,8.583391189575195,8.416918754577637,8.093234062194824,9.18323802947998,duplicate_removal,tp,0.5833911895751953,0.09323406219482422,0.4169187545776367,1.1832380294799805,True
8.0,denoised,120,46,8.74958324432373,8.485393524169922,8.056253433227539,9.255179405212402,duplicate_removal,tp,0.7495832443237305,0.05625343322753906,0.4853935241699219,1.2551794052124023,True
8.0,denoised,95,47,8.635589599609375,8.423593521118164,8.101628303527832,9.473349571228027,duplicate_removal,tp,0.635589599609375,0.10162830352783203,0.42359352111816406,1.4733495712280273,False
8.0,denoised,77,48,8.50314998626709,8.40727710723877,8.070510864257812,9.05147933959961,duplicate_removal,tp,0.5031499862670898,0.0705108642578125,0.40727710723876953,1.0514793395996094,False
8.0,denoised,70,49,8.53913688659668,8.366827011108398,8.070080757141113,9.17416286468506,duplicate_removal,tp,0.5391368865966797,0.07008075714111328,0.36682701110839844,1.1741628646850604,False
8.0,denoised,72,50,8.401310920715332,8.238367080688477,8.055453300476074,8.928542137145996,duplicate_removal,tp,0.40131092071533203,0.05545330047607422,0.23836708068847656,0.9285421371459961,False
8.0,denoised,55,51,8.554388999938965,8.444199562072754,8.093836784362793,9.245309829711914,duplicate_removal,tp,0.5543889999389648,0.09383678436279297,0.4441995620727539,1.245309829711914,False
8.0,denoised,73,52,8.48879337310791,8.354961395263672,8.054275512695312,9.038976669311523,duplicate_removal,tp,0.48879337310791016,0.0542755126953125,0.3549613952636719,1.0389766693115234,False
8.0,denoised,57,53,8.395757675170898,8.323142051696777,8.053065299987793,8.797301292419434,duplicate_removal,tp,0.39575767517089844,0.05306529998779297,0.32314205169677734,0.7973012924194336,False
8.0,denoised,49,54,8.411123275756836,8.25844955444336,8.065735816955566,8.757941246032715,duplicate_removal,tp,0.41112327575683594,0.0657358169555664,0.2584495544433594,0.7579412460327148,False
8.0,denoised,38,55,8.469874382019043,8.306951522827148,8.052358627319336,9.164827346801758,duplicate_removal,tp,0.46987438201904297,0.05235862731933594,0.30695152282714844,1.1648273468017578,False
8.0,denoised,26,56,8.374520301818848,8.242888450622559,8.036334037780762,8.696722030639648,duplicate_removal,tp,0.37452030181884766,0.03633403778076172,0.2428884506225586,0.6967220306396484,False
8.0,denoised,34,57,8.597723007202148,8.211967468261719,8.033062934875488,9.075965881347656,duplicate_removal,tp,0.5977230072021484,0.03306293487548828,0.21196746826171875,1.0759658813476562,False
8.0,denoised,27,58,8.754008293151855,8.375761032104492,8.097760200500488,8.906543731689453,duplicate_removal,tp,0.7540082931518555,0.09776020050048828,0.3757610321044922,0.9065437316894531,False
8.0,denoised,27,59,8.264203071594238,8.200270652770996,8.02701473236084,8.661883354187012,duplicate_removal,tp,0.2642030715942383,0.027014732360839844,0.2002706527709961,0.6618833541870117,False
8.0,denoised,18,60,8.652233123779297,8.264820098876953,8.073798179626465,9.84560203552246,duplicate_removal,tp,0.6522331237792969,0.07379817962646484,0.2648200988769531,1.8456020355224592,False
8.0,denoised,12,61,8.449267387390137,8.291269302368164,8.046053886413574,9.025537490844728,duplicate_removal,tp,0.4492673873901367,0.04605388641357422,0.29126930236816406,1.0255374908447283,False
8.0,denoised,11,62,8.471858024597168,8.361247062683105,8.058797836303711,9.219071388244627,duplicate_removal,tp,0.47185802459716797,0.05879783630371094,0.36124706268310547,1.2190713882446271,False
8.0,denoised,13,63,8.52135181427002,8.383658409118652,8.054436683654785,9.164250373840332,duplicate_removal,tp,0.5213518142700195,0.054436683654785156,0.38365840911865234,1.164250373840332,False
8.0,denoised,13,64,8.532380104064941,8.210943222045898,8.053104400634766,9.113752365112305,duplicate_removal,tp,0.5323801040649414,0.053104400634765625,0.21094322204589844,1.1137523651123047,False
8.0,denoised,14,65,8.384803771972656,8.236030578613281,8.036478042602539,8.887928009033203,duplicate_removal,tp,0.38480377197265625,0.03647804260253906,0.23603057861328125,0.8879280090332031,False
8.0,denoised,10,66,8.235966682434082,8.191024780273438,8.035470962524414,8.511446952819824,duplicate_removal,tp,0.23596668243408203,0.03547096252441406,0.1910247802734375,0.5114469528198242,False
8.0,denoised,7,67,8.401666641235352,8.231239318847656,8.158437728881836,8.804281234741211,duplicate_removal,tp,0.40166664123535156,0.15843772888183594,0.23123931884765625,0.8042812347412109,False
8.0,denoised,6,68,8.138216972351074,8.116344451904297,8.02501106262207,8.273294448852539,duplicate_removal,tp,0.13821697235107422,0.025011062622070312,0.11634445190429688,0.27329444885253906,False
8.0,denoised,2,69,8.058405876159668,8.058405876159668,8.035745620727539,8.081066131591797,duplicate_removal,tp,0.05840587615966797,0.03574562072753906,0.05840587615966797,0.08106613159179688,False
8.0,denoised,5,70,8.584115982055664,8.317680358886719,8.03164291381836,9.270315170288086,duplicate_removal,tp,0.5841159820556641,0.031642913818359375,0.31768035888671875,1.270315170288086,False
8.0,denoised,2,71,8.422921180725098,8.422921180725098,8.1593599319458,8.686482429504395,duplicate_removal,tp,0.42292118072509766,0.15935993194580078,0.42292118072509766,0.6864824295043945,False
8.0,denoised,1,72,8.252413749694824,8.252413749694824,8.252413749694824,8.252413749694824,duplicate_removal,tp,0.2524137496948242,0.2524137496948242,0.2524137496948242,0.2524137496948242,False
8.0,denoised,2,73,8.171092987060547,8.171092987060547,8.117215156555176,8.224969863891602,duplicate_removal,tp,0.17109298706054688,0.11721515655517578,0.17109298706054688,0.22496986389160156,False
8.0,denoised,4,74,8.60539722442627,8.248319625854492,8.119966506958008,9.37648868560791,duplicate_removal,tp,0.6053972244262695,0.11996650695800781,0.2483196258544922,1.3764886856079102,False
8.0,denoised,1,76,8.070564270019531,8.070564270019531,8.070564270019531,8.070564270019531,duplicate_removal,tp,0.07056427001953125,0.07056427001953125,0.07056427001953125,0.07056427001953125,False
8.0,denoised,1,77,8.093100547790527,8.093100547790527,8.093100547790527,8.093100547790527,duplicate_removal,tp,0.09310054779052734,0.09310054779052734,0.09310054779052734,0.09310054779052734,False
8.0,denoised,1,78,8.214873313903809,8.214873313903809,8.214873313903809,8.214873313903809,duplicate_removal,tp,0.2148733139038086,0.2148733139038086,0.2148733139038086,0.2148733139038086,False
8.0,denoised,1,79,8.218374252319336,8.218374252319336,8.218374252319336,8.218374252319336,duplicate_removal,tp,0.21837425231933594,0.21837425231933594,0.21837425231933594,0.21837425231933594,False
8.0,denoised,1,80,20.428316116333008,20.428316116333008,20.428316116333008,20.428316116333008,duplicate_removal,tp,12.428316116333008,12.428316116333008,12.428316116333008,12.428316116333008,False
8.0,denoised,1,83,8.737567901611328,8.737567901611328,8.737567901611328,8.737567901611328,duplicate_removal,tp,0.7375679016113281,0.7375679016113281,0.7375679016113281,0.7375679016113281,False
8.0,denoised,1,84,24.06464958190918,24.06464958190918,24.06464958190918,24.06464958190918,duplicate_removal,tp,16.06464958190918,16.06464958190918,16.06464958190918,16.06464958190918,False
8.0,denoised,1,85,8.354934692382812,8.354934692382812,8.354934692382812,8.354934692382812,duplicate_removal,tp,0.3549346923828125,0.3549346923828125,0.3549346923828125,0.3549346923828125,False
8.0,denoised,1,86,8.585707664489746,8.585707664489746,8.585707664489746,8.585707664489746,duplicate_removal,tp,0.5857076644897461,0.5857076644897461,0.5857076644897461,0.5857076644897461,False
8.0,denoised,1,91,8.078964233398438,8.078964233398438,8.078964233398438,8.078964233398438,duplicate_removal,tp,0.0789642333984375,0.0789642333984375,0.0789642333984375,0.0789642333984375,False
8.0,denoised,3,93,8.322379112243652,8.026935577392578,8.009055137634277,8.75387954711914,duplicate_removal,tp,0.32237911224365234,0.009055137634277344,0.026935577392578125,0.7538795471191406,False
8.0,denoised,1,94,8.302727699279785,8.302727699279785,8.302727699279785,8.302727699279785,duplicate_removal,tp,0.30272769927978516,0.30272769927978516,0.30272769927978516,0.30272769927978516,False
8.0,denoised,1,97,8.0589017868042,8.0589017868042,8.0589017868042,8.0589017868042,duplicate_removal,tp,0.05890178680419922,0.05890178680419922,0.05890178680419922,0.05890178680419922,False
8.0,denoised,272595,0,41.2080192565918,39.90593719482422,28.04290580749512,55.45432662963867,duplicate_removal,unmatched_cluster,33.2080192565918,20.04290580749512,31.90593719482422,47.45432662963867,True
8.0,denoised,250781,1,32.55765914916992,32.3326416015625,22.02373695373535,43.21011352539063,duplicate_removal,unmatched_cluster,24.557659149169922,14.023736953735352,24.3326416015625,35.21011352539063,True
8.0,denoised,242496,2,27.876096725463867,27.6640625,19.35887908935547,36.572303771972656,duplicate_removal,unmatched_cluster,19.876096725463867,11.358879089355469,19.6640625,28.572303771972656,True
8.0,denoised,237189,3,24.68697166442871,24.015033721923828,17.26525115966797,32.86695861816406,duplicate_removal,unmatched_cluster,16.68697166442871,9.265251159667969,16.015033721923828,24.866958618164062,True
8.0,denoised,232537,4,22.273717880249023,21.59318733215332,15.627850532531738,29.829185485839844,duplicate_removal,unmatched_cluster,14.273717880249023,7.627850532531738,13.59318733215332,21.829185485839844,True
8.0,denoised,227623,5,20.37672615051269,19.974557876586918,14.410795211791992,27.029438018798828,duplicate_removal,unmatched_cluster,12.376726150512692,6.410795211791992,11.974557876586918,19.029438018798828,True
8.0,denoised,224218,6,18.836652755737305,18.544910430908203,13.441360473632812,24.578346252441406,duplicate_removal,unmatched_cluster,10.836652755737305,5.4413604736328125,10.544910430908203,16.578346252441406,True
8.0,denoised,221644,7,17.55028533935547,17.201011657714844,12.678647994995115,22.662940979003903,duplicate_removal,unmatched_cluster,9.550285339355469,4.678647994995115,9.201011657714844,14.662940979003903,True
8.0,denoised,219482,8,16.45871353149414,16.026599884033203,12.06169605255127,21.244190216064453,duplicate_removal,unmatched_cluster,8.45871353149414,4.0616960525512695,8.026599884033203,13.244190216064453,True
8.0,denoised,217745,9,15.530778884887695,15.062111854553224,11.570178985595703,20.06151008605957,duplicate_removal,unmatched_cluster,7.530778884887695,3.570178985595703,7.062111854553224,12.06151008605957,True
8.0,denoised,216573,10,14.732548713684082,14.24789810180664,11.166476249694824,19.002138137817383,duplicate_removal,unmatched_cluster,6.732548713684082,3.166476249694824,6.247898101806641,11.002138137817383,True
8.0,denoised,215259,11,14.038119316101074,13.555635452270508,10.833895683288574,17.956634521484375,duplicate_removal,unmatched_cluster,6.038119316101074,2.833895683288574,5.555635452270508,9.956634521484375,True
8.0,denoised,215024,12,13.430335998535156,12.948843002319336,10.54458999633789,16.99919891357422,duplicate_removal,unmatched_cluster,5.430335998535156,2.5445899963378906,4.948843002319336,8.999198913574219,True
8.0,denoised,214072,13,12.905622482299805,12.441529273986816,10.28803253173828,16.167524337768555,duplicate_removal,unmatched_cluster,4.905622482299805,2.2880325317382795,4.441529273986816,8.167524337768555,True
8.0,denoised,213778,14,12.442201614379885,12.006277084350586,10.073558807373049,15.416025161743164,duplicate_removal,unmatched_cluster,4.442201614379885,2.0735588073730487,4.006277084350586,7.416025161743164,True
8.0,denoised,212742,15,12.03743839263916,11.626203536987305,9.875039100646973,14.753853797912598,duplicate_removal,unmatched_cluster,4.03743839263916,1.8750391006469727,3.6262035369873047,6.753853797912598,True
8.0,denoised,212469,16,11.680694580078123,11.30592441558838,9.701555252075195,14.15317726135254,duplicate_removal,unmatched_cluster,3.6806945800781232,1.7015552520751953,3.3059244155883807,6.153177261352541,True
8.0,denoised,212138,17,11.363310813903809,11.021560668945312,9.545768737792969,13.624551773071287,duplicate_removal,unmatched_cluster,3.3633108139038086,1.5457687377929688,3.0215606689453125,5.624551773071287,True
8.0,denoised,211955,18,11.083732604980469,10.772283554077148,9.3976469039917,13.157691955566406,duplicate_removal,unmatched_cluster,3.0837326049804688,1.3976469039916992,2.7722835540771484,5.157691955566406,True
8.0,denoised,211808,19,10.829397201538086,10.550235748291016,9.263489723205566,12.743061065673828,duplicate_removal,unmatched_cluster,2.829397201538086,1.2634897232055664,2.5502357482910156,4.743061065673828,True
8.0,denoised,211469,20,10.603015899658203,10.349193572998049,9.141091346740724,12.357813835144045,duplicate_removal,unmatched_cluster,2.603015899658203,1.1410913467407244,2.3491935729980487,4.357813835144045,True
8.0,denoised,211368,21,10.39920425415039,10.169397354125977,9.026598930358888,12.036809921264648,duplicate_removal,unmatched_cluster,2.3992042541503906,1.0265989303588885,2.1693973541259766,4.036809921264648,True
8.0,denoised,210591,22,10.215006828308104,10.006170272827148,8.921278953552246,11.733110427856444,duplicate_removal,unmatched_cluster,2.2150068283081037,0.9212789535522461,2.0061702728271484,3.7331104278564435,True
8.0,denoised,209905,23,10.047657012939451,9.855886459350586,8.82387638092041,11.468551635742188,duplicate_removal,unmatched_cluster,2.0476570129394513,0.8238763809204102,1.855886459350586,3.4685516357421875,True
8.0,denoised,209781,24,9.891973495483398,9.713089942932127,8.732538223266602,11.228826522827148,duplicate_removal,unmatched_cluster,1.8919734954833984,0.7325382232666016,1.7130899429321271,3.2288265228271484,True
8.0,denoised,208801,25,9.752525329589844,9.583929061889648,8.65365219116211,11.015795707702637,duplicate_removal,unmatched_cluster,1.7525253295898438,0.6536521911621094,1.5839290618896484,3.0157957077026367,True
8.0,denoised,207716,26,9.625171661376951,9.46862506866455,8.576957702636719,10.820768356323242,duplicate_removal,unmatched_cluster,1.6251716613769513,0.5769577026367188,1.4686250686645508,2.820768356323242,True
8.0,denoised,206569,27,9.506197929382324,9.35763168334961,8.507370948791504,10.64182472229004,duplicate_removal,unmatched_cluster,1.5061979293823242,0.5073709487915039,1.3576316833496094,2.641824722290041,True
8.0,denoised,204840,28,9.39687728881836,9.256357192993164,8.442852973937988,10.480036735534668,duplicate_removal,unmatched_cluster,1.3968772888183594,0.4428529739379883,1.256357192993164,2.480036735534668,True
8.0,denoised,202909,29,9.29970645904541,9.165863037109377,8.38866901397705,10.335843086242676,duplicate_removal,unmatched_cluster,1.2997064590454102,0.3886690139770508,1.1658630371093768,2.335843086242676,True
8.0,denoised,200283,30,9.209699630737305,9.07829475402832,8.342707633972168,10.199583053588867,duplicate_removal,unmatched_cluster,1.2096996307373047,0.34270763397216797,1.0782947540283203,2.199583053588867,True
8.0,denoised,197890,31,9.126306533813477,8.997159957885742,8.300334930419922,10.071403503417969,duplicate_removal,unmatched_cluster,1.1263065338134766,0.3003349304199219,0.9971599578857422,2.0714035034179688,True
8.0,denoised,194467,32,9.050018310546877,8.92242431640625,8.2623929977417,9.955666542053224,duplicate_removal,unmatched_cluster,1.0500183105468768,0.2623929977416992,0.92242431640625,1.9556665420532244,True
8.0,denoised,190410,33,8.978967666625977,8.853705406188965,8.229743003845215,9.846561431884766,duplicate_removal,unmatched_cluster,0.9789676666259766,0.22974300384521484,0.8537054061889648,1.8465614318847656,True
8.0,denoised,185756,34,8.914371490478516,8.790275573730469,8.202898025512695,9.74673080444336,duplicate_removal,unmatched_cluster,0.9143714904785156,0.2028980255126953,0.7902755737304688,1.7467308044433594,True
8.0,denoised,180763,35,8.855508804321289,8.732617378234863,8.17973804473877,9.649297714233398,duplicate_removal,unmatched_cluster,0.8555088043212891,0.17973804473876953,0.7326173782348633,1.6492977142333984,True
8.0,denoised,175001,36,8.800558090209961,8.679555892944336,8.158134460449219,9.56446647644043,duplicate_removal,unmatched_cluster,0.8005580902099609,0.15813446044921875,0.6795558929443359,1.5644664764404297,True
8.0,denoised,168918,37,8.752859115600586,8.631498336791992,8.141892433166504,9.48394012451172,duplicate_removal,unmatched_cluster,0.7528591156005859,0.1418924331665039,0.6314983367919922,1.4839401245117205,True
8.0,denoised,161925,38,8.70723819732666,8.585770606994629,8.126437187194824,9.410710334777832,duplicate_removal,unmatched_cluster,0.7072381973266602,0.12643718719482422,0.5857706069946289,1.410710334777832,True
8.0,denoised,154229,39,8.666902542114258,8.545774459838867,8.113231658935547,9.344755172729492,duplicate_removal,unmatched_cluster,0.6669025421142578,0.11323165893554688,0.5457744598388672,1.3447551727294922,True
8.0,denoised,146420,40,8.62920093536377,8.509834289550781,8.100617408752441,9.280424118041992,duplicate_removal,unmatched_cluster,0.6292009353637695,0.1006174087524414,0.5098342895507812,1.2804241180419922,True
8.0,denoised,137603,41,8.598115921020508,8.478818893432617,8.093538284301758,9.226393699645996,duplicate_removal,unmatched_cluster,0.5981159210205078,0.09353828430175781,0.4788188934326172,1.226393699645996,True
8.0,denoised,129168,42,8.56663703918457,8.44912338256836,8.084797859191895,9.174394607543944,duplicate_removal,unmatched_cluster,0.5666370391845703,0.08479785919189453,0.4491233825683594,1.1743946075439435,True
8.0,denoised,120869,43,8.53855037689209,8.420722007751465,8.077534675598145,9.12522792816162,duplicate_removal,unmatched_cluster,0.5385503768920898,0.07753467559814453,0.42072200775146484,1.1252279281616193,True
8.0,denoised,111919,44,8.512872695922852,8.39545726776123,8.070643424987793,9.08155632019043,duplicate_removal,unmatched_cluster,0.5128726959228516,0.07064342498779297,0.39545726776123047,1.0815563201904297,True
8.0,denoised,103397,45,8.489656448364258,8.373793601989746,8.065971374511719,9.036810874938965,duplicate_removal,unmatched_cluster,0.4896564483642578,0.06597137451171875,0.3737936019897461,1.0368108749389648,True
8.0,denoised,94903,46,8.47031021118164,8.353801727294922,8.061659812927246,9.003399848937988,duplicate_removal,unmatched_cluster,0.4703102111816406,0.061659812927246094,0.3538017272949219,1.0033998489379883,True
8.0,denoised,86319,47,8.452856063842773,8.336949348449707,8.058350563049316,8.97282600402832,duplicate_removal,unmatched_cluster,0.45285606384277344,0.058350563049316406,0.33694934844970703,0.9728260040283203,True
8.0,denoised,78578,48,8.434669494628906,8.320089340209961,8.053970336914062,8.936354637145996,duplicate_removal,unmatched_cluster,0.43466949462890625,0.0539703369140625,0.32008934020996094,0.9363546371459961,True
8.0,denoised,70708,49,8.419463157653809,8.30461597442627,8.051420211791992,8.912336349487305,duplicate_removal,unmatched_cluster,0.4194631576538086,0.05142021179199219,0.30461597442626953,0.9123363494873047,True
8.0,denoised,63645,50,8.407635688781738,8.291960716247559,8.048809051513672,8.887917518615723,duplicate_removal,unmatched_cluster,0.4076356887817383,0.048809051513671875,0.2919607162475586,0.8879175186157227,True
8.0,denoised,56797,51,8.395156860351562,8.279242515563965,8.046713829040527,8.868370056152344,duplicate_removal,unmatched_cluster,0.3951568603515625,0.046713829040527344,0.27924251556396484,0.8683700561523438,True
8.0,denoised,50596,52,8.381264686584473,8.266855239868164,8.043619155883789,8.844367980957031,duplicate_removal,unmatched_cluster,0.38126468658447266,0.04361915588378906,0.26685523986816406,0.8443679809570312,True
8.0,denoised,44684,53,8.375866889953613,8.255958557128906,8.04277229309082,8.83460521697998,duplicate_removal,unmatched_cluster,0.3758668899536133,0.04277229309082031,0.25595855712890625,0.8346052169799805,True
8.0,denoised,39314,54,8.370128631591797,8.251960754394531,8.040902137756348,8.814685821533203,duplicate_removal,unmatched_cluster,0.3701286315917969,0.040902137756347656,0.25196075439453125,0.8146858215332031,True
8.0,denoised,34720,55,8.364041328430176,8.245088577270508,8.038567543029785,8.804920196533203,duplicate_removal,unmatched_cluster,0.3640413284301758,0.038567543029785156,0.2450885772705078,0.8049201965332031,True
8.0,denoised,30279,56,8.35816764831543,8.23742389678955,8.03732681274414,8.794923782348633,duplicate_removal,unmatched_cluster,0.3581676483154297,0.037326812744140625,0.23742389678955078,0.7949237823486328,True
8.0,denoised,26459,57,8.350719451904297,8.231407165527344,8.036320686340332,8.787063598632812,duplicate_removal,unmatched_cluster,0.3507194519042969,0.03632068634033203,0.23140716552734375,0.7870635986328125,True
8.0,denoised,22885,58,8.352973937988281,8.225113868713379,8.036513328552246,8.791722297668457,duplicate_removal,unmatched_cluster,0.35297393798828125,0.036513328552246094,0.2251138687133789,0.791722297668457,True
8.0,denoised,19902,59,8.349325180053711,8.221983909606934,8.035113334655762,8.7815580368042,duplicate_removal,unmatched_cluster,0.34932518005371094,0.03511333465576172,0.2219839096069336,0.7815580368041992,True
8.0,denoised,17222,60,8.350988388061523,8.221418380737305,8.0331392288208,8.77862548828125,duplicate_removal,unmatched_cluster,0.35098838806152344,0.03313922882080078,0.2214183807373047,0.77862548828125,True
8.0,denoised,14834,61,8.353484153747559,8.218878746032715,8.03282642364502,8.778727531433105,duplicate_removal,unmatched_cluster,0.3534841537475586,0.03282642364501953,0.21887874603271484,0.7787275314331055,True
8.0,denoised,12847,62,8.35201644897461,8.219098091125488,8.03238296508789,8.780197143554688,duplicate_removal,unmatched_cluster,0.3520164489746094,0.032382965087890625,0.21909809112548828,0.7801971435546875,True
8.0,denoised,11116,63,8.358532905578613,8.223451614379883,8.033916473388672,8.808646202087402,duplicate_removal,unmatched_cluster,0.3585329055786133,0.033916473388671875,0.2234516143798828,0.8086462020874023,True
8.0,denoised,9680,64,8.358451843261719,8.222030639648438,8.032504081726074,8.80661392211914,duplicate_removal,unmatched_cluster,0.35845184326171875,0.03250408172607422,0.2220306396484375,0.8066139221191406,True
8.0,denoised,8354,65,8.365636825561523,8.218534469604492,8.032958030700684,8.833370208740234,duplicate_removal,unmatched_cluster,0.36563682556152344,0.032958030700683594,0.2185344696044922,0.8333702087402344,True
8.0,denoised,7192,66,8.367913246154785,8.216827392578125,8.033154487609863,8.857133865356445,duplicate_removal,unmatched_cluster,0.36791324615478516,0.03315448760986328,0.216827392578125,0.8571338653564453,True
8.0,denoised,6281,67,8.370793342590332,8.216303825378418,8.031822204589844,8.855328559875488,duplicate_removal,unmatched_cluster,0.37079334259033203,0.03182220458984375,0.21630382537841797,0.8553285598754883,True
8.0,denoised,5490,68,8.369462966918945,8.215738296508789,8.033112525939941,8.852970123291016,duplicate_removal,unmatched_cluster,0.3694629669189453,0.033112525939941406,0.21573829650878906,0.8529701232910156,True
8.0,denoised,4764,69,8.376777648925781,8.22416877746582,8.03116512298584,8.838665008544922,duplicate_removal,unmatched_cluster,0.37677764892578125,0.031165122985839844,0.2241687774658203,0.8386650085449219,True
8.0,denoised,4184,70,8.381109237670898,8.22673225402832,8.030577659606934,8.850228309631348,duplicate_removal,unmatched_cluster,0.38110923767089844,0.030577659606933594,0.2267322540283203,0.8502283096313477,True
8.0,denoised,3578,71,8.418435096740723,8.229738235473633,8.033988952636719,8.88520622253418,duplicate_removal,unmatched_cluster,0.41843509674072266,0.03398895263671875,0.2297382354736328,0.8852062225341797,True
8.0,denoised,3118,72,8.398015022277832,8.24132251739502,8.037036895751953,8.857303619384766,duplicate_removal,unmatched_cluster,0.39801502227783203,0.037036895751953125,0.24132251739501953,0.8573036193847656,True
8.0,denoised,2823,73,8.413307189941406,8.240111351013184,8.03342056274414,8.84782886505127,duplicate_removal,unmatched_cluster,0.41330718994140625,0.033420562744140625,0.2401113510131836,0.8478288650512695,True
8.0,denoised,2459,74,8.429075241088867,8.240358352661133,8.03600788116455,8.866764068603516,duplicate_removal,unmatched_cluster,0.4290752410888672,0.03600788116455078,0.2403583526611328,0.8667640686035156,True
8.0,denoised,2209,75,8.442930221557617,8.241456031799316,8.03467082977295,8.87751579284668,duplicate_removal,unmatched_cluster,0.4429302215576172,0.03467082977294922,0.2414560317993164,0.8775157928466797,True
8.0,denoised,1937,76,8.44629955291748,8.24921989440918,8.039252281188965,8.874696731567383,duplicate_removal,unmatched_cluster,0.44629955291748047,0.039252281188964844,0.2492198944091797,0.8746967315673828,True
8.0,denoised,1739,77,8.431415557861328,8.240934371948242,8.038694381713867,8.878828048706055,duplicate_removal,unmatched_cluster,0.4314155578613281,0.03869438171386719,0.2409343719482422,0.8788280487060547,True
8.0,denoised,1519,78,8.471555709838867,8.242608070373535,8.033018112182617,8.920310020446777,duplicate_removal,unmatched_cluster,0.4715557098388672,0.03301811218261719,0.24260807037353516,0.9203100204467773,True
8.0,denoised,1341,79,8.477263450622559,8.247282028198242,8.038308143615723,8.876225471496582,duplicate_removal,unmatched_cluster,0.4772634506225586,0.038308143615722656,0.2472820281982422,0.876225471496582,True
8.0,denoised,1225,80,8.517889976501465,8.2316312789917,8.0396089553833,8.873363494873047,duplicate_removal,unmatched_cluster,0.5178899765014648,0.03960895538330078,0.23163127899169922,0.8733634948730469,True
8.0,denoised,1101,81,8.590521812438965,8.245619773864746,8.041088104248047,8.95567798614502,duplicate_removal,unmatched_cluster,0.5905218124389648,0.041088104248046875,0.2456197738647461,0.9556779861450195,True
8.0,denoised,973,82,8.494417190551758,8.249403953552246,8.034296035766602,8.8650484085083,duplicate_removal,unmatched_cluster,0.4944171905517578,0.03429603576660156,0.2494039535522461,0.8650484085083008,True
8.0,denoised,855,83,8.504878044128418,8.245020866394043,8.040902137756348,8.846282958984375,duplicate_removal,unmatched_cluster,0.504878044128418,0.040902137756347656,0.24502086639404297,0.846282958984375,True
8.0,denoised,758,84,8.598478317260742,8.270519256591797,8.044573783874512,8.883270263671875,duplicate_removal,unmatched_cluster,0.5984783172607422,0.04457378387451172,0.2705192565917969,0.883270263671875,True
8.0,denoised,675,85,8.64750862121582,8.262287139892578,8.035199165344238,9.093000411987305,duplicate_removal,unmatched_cluster,0.6475086212158203,0.03519916534423828,0.2622871398925781,1.0930004119873047,True
8.0,denoised,613,86,8.608528137207031,8.267560005187988,8.039738655090332,9.034342765808104,duplicate_removal,unmatched_cluster,0.6085281372070312,0.03973865509033203,0.2675600051879883,1.0343427658081037,True
8.0,denoised,558,87,8.687732696533203,8.287738800048828,8.041620254516602,9.193782806396484,duplicate_removal,unmatched_cluster,0.6877326965332031,0.04162025451660156,0.2877388000488281,1.1937828063964844,True
8.0,denoised,523,88,8.635416984558105,8.289124488830566,8.052069664001465,9.107738494873049,duplicate_removal,unmatched_cluster,0.6354169845581055,0.052069664001464844,0.2891244888305664,1.1077384948730487,True
8.0,denoised,475,89,8.656262397766113,8.27686882019043,8.045215606689453,9.059043884277344,duplicate_removal,unmatched_cluster,0.6562623977661133,0.045215606689453125,0.2768688201904297,1.0590438842773438,True
8.0,denoised,430,90,8.658175468444824,8.246966361999512,8.050868034362793,9.092819213867188,duplicate_removal,unmatched_cluster,0.6581754684448242,0.05086803436279297,0.24696636199951172,1.0928192138671875,True
8.0,denoised,411,91,8.711301803588867,8.251816749572754,8.041341781616211,9.150099754333496,duplicate_removal,unmatched_cluster,0.7113018035888672,0.04134178161621094,0.2518167495727539,1.150099754333496,True
8.0,denoised,368,92,8.692909240722656,8.257829666137695,8.04406452178955,9.227044105529783,duplicate_removal,unmatched_cluster,0.6929092407226562,0.04406452178955078,0.2578296661376953,1.2270441055297834,True
8.0,denoised,335,93,8.834383964538574,8.260736465454102,8.039027214050293,9.43096160888672,duplicate_removal,unmatched_cluster,0.8343839645385742,0.03902721405029297,0.26073646545410156,1.4309616088867205,True
8.0,denoised,311,94,8.673694610595703,8.251030921936035,8.044641494750977,9.293048858642578,duplicate_removal,unmatched_cluster,0.6736946105957031,0.04464149475097656,0.25103092193603516,1.2930488586425781,True
8.0,denoised,288,95,8.872886657714844,8.245702743530273,8.045644760131836,9.506218910217283,duplicate_removal,unmatched_cluster,0.8728866577148438,0.04564476013183594,0.24570274353027344,1.5062189102172834,True
8.0,denoised,269,96,9.051775932312012,8.242422103881836,8.03171443939209,9.763648986816406,duplicate_removal,unmatched_cluster,1.0517759323120117,0.031714439392089844,0.24242210388183594,1.7636489868164062,True
